dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,writer_id,set_id,line_id,reference_source,reference,gt_status,split,difficulty,difficulty_group,sex,birth_year
polish_forms_train,polish_forms,native,False,286_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\286_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\286_p01_A_l05.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\286_p01_A_l05.png,dysgrafia,286_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśne godzionę dziewiątą,ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,286_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\286_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\286_p01_A_l06.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\286_p01_A_l06.png,dysgrafia,286_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz.,ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,287_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l01.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l01.png,dysgrafia,287_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jestem jak zdrowie",ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,287_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l02.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l02.png,dysgrafia,287_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć Flag.",ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,287_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l03.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l03.png,dysgrafia,287_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń.,ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,287_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l04.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l04.png,dysgrafia,287_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytamie!”",ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,287_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l05.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l05.png,dysgrafia,287_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,287_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l06.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l06.png,dysgrafia,287_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz,ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,287_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l07.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l07.png,dysgrafia,287_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie,ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,287_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l08.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2010\287_p01_A_l08.png,dysgrafia,287_p01,A,8,polish_forms_manifest,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,ok,train,dysgrafia,dysgrafia,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,288_p01_C_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l02.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l02.png,dysgrafia,288_p01,C,2,polish_forms_manifest,ID: A-204; status=OK; temp=23.5C.,ok,train,dysgrafia,dysgrafia,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,288_p01_C_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l05.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l05.png,dysgrafia,288_p01,C,5,polish_forms_manifest,O 21:30 rozpoczęło się ważne spotkanie zespolu.,ok,train,dysgrafia,dysgrafia,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,288_p01_C_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l06.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l06.png,dysgrafia,288_p01,C,6,polish_forms_manifest,W bibliotece znaleziono stara książkę z 1908 roku.,ok,train,dysgrafia,dysgrafia,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,288_p01_C_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l08.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2005\288_p01_C_l08.png,dysgrafia,288_p01,C,8,polish_forms_manifest,ANALIZA WYKAZAŁA SKUTECZNOSC 87%,ok,train,dysgrafia,dysgrafia,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,289_p01_B_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l01.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l01.png,dysgrafia,289_p01,B,1,polish_forms_manifest,W odległości około 10 metrów od burty woda zakotłowała sie.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,289_p01_B_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l02.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l02.png,dysgrafia,289_p01,B,2,polish_forms_manifest,Mieć pół miliona i nie mieć pół miliona — to cały milion,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,289_p01_B_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l03.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l03.png,dysgrafia,289_p01,B,3,polish_forms_manifest,„Bóg nie gra w kości” — powiedzial kiedyś Einstain.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,289_p01_B_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l04.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l04.png,dysgrafia,289_p01,B,4,polish_forms_manifest,kontakt: user_01@poczta.pl (tel: +48 123 456 789),ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,289_p01_B_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l05.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l05.png,dysgrafia,289_p01,B,5,polish_forms_manifest,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,289_p01_B_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l06.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l06.png,dysgrafia,289_p01,B,6,polish_forms_manifest,Eksperyment rozpoczął się o godzimie 14:35.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,289_p01_B_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l07.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\289_p01_B_l07.png,dysgrafia,289_p01,B,7,polish_forms_manifest,"Średnia predkość wyniosła 3,5 m/s",ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_test,polish_forms,native,False,290_p01_B_l01,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l01.png,Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l01.png,dysgrafia,290_p01,B,1,polish_forms_manifest,W odległości około 10 metrów od burty woda zakotłowała się,ok,test,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_test,polish_forms,native,False,290_p01_B_l02,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l02.png,Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l02.png,dysgrafia,290_p01,B,2,polish_forms_manifest,Mieć pół miliona i nie mieć pół miliona — to cały milion,ok,test,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_test,polish_forms,native,False,290_p01_B_l03,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l03.png,Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l03.png,dysgrafia,290_p01,B,3,polish_forms_manifest,„Bóg nie gra w kości” — powiedział kiedyś Einstein,ok,test,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_test,polish_forms,native,False,290_p01_B_l04,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l04.png,Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l04.png,dysgrafia,290_p01,B,4,polish_forms_manifest,Kontakt: user_01@poczta.pl (tel: +48 123 456 789),ok,test,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_test,polish_forms,native,False,290_p01_B_l05,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l05.png,Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l05.png,dysgrafia,290_p01,B,5,polish_forms_manifest,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,ok,test,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_test,polish_forms,native,False,290_p01_B_l06,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l06.png,Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l06.png,dysgrafia,290_p01,B,6,polish_forms_manifest,Eksperyment rozpoczął sie o godzinie 14:35,ok,test,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_test,polish_forms,native,False,290_p01_B_l07,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l07.png,Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l07.png,dysgrafia,290_p01,B,7,polish_forms_manifest,"Średnia prędkość wyniosła 3,5 m/s",ok,test,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_test,polish_forms,native,False,290_p01_B_l08,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l08.png,Formularze\processed_320_check\dataset\test\dysgrafia\mezczyzna\year_2009\290_p01_B_l08.png,dysgrafia,290_p01,B,8,polish_forms_manifest,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404,ok,test,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,291_p01_C_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l01.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l01.png,dysgrafia,291_p01,C,1,polish_forms_manifest,Robot przejechał dystans 12 metrów w 8 sekund.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,291_p01_C_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l02.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l02.png,dysgrafia,291_p01,C,2,polish_forms_manifest,ID: A-204; status=OK; temp=23.5°C.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,291_p01_C_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l03.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l03.png,dysgrafia,291_p01,C,3,polish_forms_manifest,Gracz zapisał stan gry w pliku save_01.dat.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,291_p01_C_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l04.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l04.png,dysgrafia,291_p01,C,4,polish_forms_manifest,W folderze znajdziesz plik raport_v2.txt.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,291_p01_C_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l05.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l05.png,dysgrafia,291_p01,C,5,polish_forms_manifest,O 21:30 rozpoczęło się ważne spotkanie zespołu,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,291_p01_C_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l06.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l06.png,dysgrafia,291_p01,C,6,polish_forms_manifest,W bibliotece znaleziono starą książkę z 1908 roku,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,291_p01_C_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l07.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l07.png,dysgrafia,291_p01,C,7,polish_forms_manifest,Gęsta mgła powoli zasłoniła światła starego miasta.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,291_p01_C_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l08.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2009\291_p01_C_l08.png,dysgrafia,291_p01,C,8,polish_forms_manifest,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ok,train,dysgrafia,dysgrafia,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,292_p01_C_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l01.png,Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l01.png,dysgrafia,292_p01,C,1,polish_forms_manifest,Robot przejechał dystans 12 metrów w 8 sekund,ok,train,dysgrafia,dysgrafia,unknown,2008.0
polish_forms_train,polish_forms,native,False,292_p01_C_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l02.png,Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l02.png,dysgrafia,292_p01,C,2,polish_forms_manifest,"ID: A-204; status=OK; temp=23,5°C",ok,train,dysgrafia,dysgrafia,unknown,2008.0
polish_forms_train,polish_forms,native,False,292_p01_C_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l03.png,Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l03.png,dysgrafia,292_p01,C,3,polish_forms_manifest,Gracz zapisał stan gry w pliku save_01.dat.,ok,train,dysgrafia,dysgrafia,unknown,2008.0
polish_forms_train,polish_forms,native,False,292_p01_C_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l04.png,Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l04.png,dysgrafia,292_p01,C,4,polish_forms_manifest,W folderze znajdziesz plik raport_v2txt.,ok,train,dysgrafia,dysgrafia,unknown,2008.0
polish_forms_train,polish_forms,native,False,292_p01_C_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l05.png,Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l05.png,dysgrafia,292_p01,C,5,polish_forms_manifest,O 21:30 rozpoczeło sie wazne spotkanie zespołu,ok,train,dysgrafia,dysgrafia,unknown,2008.0
polish_forms_train,polish_forms,native,False,292_p01_C_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l06.png,Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l06.png,dysgrafia,292_p01,C,6,polish_forms_manifest,W bibliotece znaleziono starą ksiązke z 1908 roku,ok,train,dysgrafia,dysgrafia,unknown,2008.0
polish_forms_train,polish_forms,native,False,292_p01_C_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l07.png,Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l07.png,dysgrafia,292_p01,C,7,polish_forms_manifest,Gęsta mgła powoli zasłonila światła starego miasta,ok,train,dysgrafia,dysgrafia,unknown,2008.0
polish_forms_train,polish_forms,native,False,292_p01_C_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l08.png,Formularze\processed_320_check\dataset\train\dysgrafia\unknown\year_2008\292_p01_C_l08.png,dysgrafia,292_p01,C,8,polish_forms_manifest,ANALIZA WYKAZAŁA SKUTECZNOSC 87%,ok,train,dysgrafia,dysgrafia,unknown,2008.0
polish_forms_train,polish_forms,native,False,293_p01_B_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l01.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l01.png,dysgrafia,293_p01,B,1,polish_forms_manifest,W odległości około 10 metrów od burty woda zakotłowała się.,ok,train,dysgrafia,dysgrafia,mezczyzna,2007.0
polish_forms_train,polish_forms,native,False,293_p01_B_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l02.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l02.png,dysgrafia,293_p01,B,2,polish_forms_manifest,Mieć pół miliona i nie mieć pół miliona — to cały milion.,ok,train,dysgrafia,dysgrafia,mezczyzna,2007.0
polish_forms_train,polish_forms,native,False,293_p01_B_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l03.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l03.png,dysgrafia,293_p01,B,3,polish_forms_manifest,„Bóg niee gra w kości” powiedział kiedyś Einstein.,ok,train,dysgrafia,dysgrafia,mezczyzna,2007.0
polish_forms_train,polish_forms,native,False,293_p01_B_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l04.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l04.png,dysgrafia,293_p01,B,4,polish_forms_manifest,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,train,dysgrafia,dysgrafia,mezczyzna,2007.0
polish_forms_train,polish_forms,native,False,293_p01_B_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l05.png,Formularze\processed_320_check\dataset\train\dysgrafia\mezczyzna\year_2007\293_p01_B_l05.png,dysgrafia,293_p01,B,5,polish_forms_manifest,Spotkanie rozpoczeło się o 18:45 w sali nr 3.,ok,train,dysgrafia,dysgrafia,mezczyzna,2007.0
