dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,image_number,reference_source,text_id,line_id,reference,csv_candidate_count,annotation_status
malaysian_raw,malaysian,raw,False,PD_2_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_2_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_2_t2_l3.png,malaysian_manual_lines — kopia\PD_2_t2_l3.png,PD,2,manual_lines_annotations,2,3.0,bapa.,1,ok
malaysian_raw,malaysian,raw,False,PD_31_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_31_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_31_t1_l1.png,malaysian_manual_lines — kopia\PD_31_t1_l1.png,PD,31,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak,1,ok
malaysian_raw,malaysian,raw,False,PD_31_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_31_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_31_t2_l2.png,malaysian_manual_lines — kopia\PD_31_t2_l2.png,PD,31,manual_lines_annotations,2,2.0,baru milik bapa,1,ok
malaysian_raw,malaysian,raw,False,PD_34_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_34_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_34_t1_l1.png,malaysian_manual_lines — kopia\PD_34_t1_l1.png,PD,34,manual_lines_annotations,1,1.0,Bju itu baru di oleh emak,1,ok
malaysian_raw,malaysian,raw,False,PD_36_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_36_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_36_t3_l1.png,malaysian_manual_lines — kopia\PD_36_t3_l1.png,PD,36,manual_lines_annotations,3,1.0,Saya suk bermain basikal pada waktu lap,1,ok
malaysian_raw,malaysian,raw,False,PD_37_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_37_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_37_t1_l1.png,malaysian_manual_lines — kopia\PD_37_t1_l1.png,PD,37,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_38_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_38_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_38_t2_l1.png,malaysian_manual_lines — kopia\PD_38_t2_l1.png,PD,38,manual_lines_annotations,2,1.0,Burng itu beram di balam sangkar,1,ok
malaysian_raw,malaysian,raw,False,PD_38_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_38_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_38_t2_l2.png,malaysian_manual_lines — kopia\PD_38_t2_l2.png,PD,38,manual_lines_annotations,2,2.0,Sangkar baru itu milik bapa,1,ok
malaysian_raw,malaysian,raw,False,PD_39_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_39_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_39_t3_l1.png,malaysian_manual_lines — kopia\PD_39_t3_l1.png,PD,39,manual_lines_annotations,3,1.0,Saya suka bermain bermain basikal,1,ok
malaysian_raw,malaysian,raw,False,PD_39_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_39_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_39_t3_l3.png,malaysian_manual_lines — kopia\PD_39_t3_l3.png,PD,39,manual_lines_annotations,3,3.0,oleh aya saya. Roda basikal bberwana,1,ok
malaysian_raw,malaysian,raw,False,PD_39_t3_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_39_t3_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_39_t3_l4.png,malaysian_manual_lines — kopia\PD_39_t3_l4.png,PD,39,manual_lines_annotations,3,4.0,hiau dan putih,1,ok
malaysian_raw,malaysian,raw,False,PD_3_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_3_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_3_t3_l1.png,malaysian_manual_lines — kopia\PD_3_t3_l1.png,PD,3,manual_lines_annotations,3,1.0,Saya suka bermain basikal,1,ok
malaysian_raw,malaysian,raw,False,PD_3_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_3_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_3_t3_l2.png,malaysian_manual_lines — kopia\PD_3_t3_l2.png,PD,3,manual_lines_annotations,3,2.0,pada waktu lapang. Basikal itu,1,ok
malaysian_raw,malaysian,raw,False,PD_3_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_3_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_3_t3_l3.png,malaysian_manual_lines — kopia\PD_3_t3_l3.png,PD,3,manual_lines_annotations,3,3.0,dibeli oleh ayah roda basikal,1,ok
malaysian_raw,malaysian,raw,False,PD_40_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_40_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_40_t1_l1.png,malaysian_manual_lines — kopia\PD_40_t1_l1.png,PD,40,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_41_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_41_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_41_t2_l1.png,malaysian_manual_lines — kopia\PD_41_t2_l1.png,PD,41,manual_lines_annotations,2,1.0,Burung itu berada di dalam,1,ok
malaysian_raw,malaysian,raw,False,PD_41_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_41_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_41_t2_l2.png,malaysian_manual_lines — kopia\PD_41_t2_l2.png,PD,41,manual_lines_annotations,2,2.0,sangkar. Sangkar baru itu milik,1,ok
malaysian_raw,malaysian,raw,False,PD_41_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_41_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_41_t2_l3.png,malaysian_manual_lines — kopia\PD_41_t2_l3.png,PD,41,manual_lines_annotations,2,3.0,bapa.,1,ok
malaysian_raw,malaysian,raw,False,PD_42_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l1.png,malaysian_manual_lines — kopia\PD_42_t3_l1.png,PD,42,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada,1,ok
malaysian_raw,malaysian,raw,False,PD_42_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l2.png,malaysian_manual_lines — kopia\PD_42_t3_l2.png,PD,42,manual_lines_annotations,3,2.0,waktu lapang basikal itu dibeli,1,ok
malaysian_raw,malaysian,raw,False,PD_42_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l3.png,malaysian_manual_lines — kopia\PD_42_t3_l3.png,PD,42,manual_lines_annotations,3,3.0,oleh ayah saya. Roda basikal saya berwarn,1,ok
malaysian_raw,malaysian,raw,False,PD_42_t3_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l4.png,malaysian_manual_lines — kopia\PD_42_t3_l4.png,PD,42,manual_lines_annotations,3,4.0,hijau dan putih.,1,ok
malaysian_raw,malaysian,raw,False,PD_44_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_44_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_44_t2_l2.png,malaysian_manual_lines — kopia\PD_44_t2_l2.png,PD,44,manual_lines_annotations,2,2.0,sangkar. Sangkar baru,1,ok
malaysian_raw,malaysian,raw,False,PD_45_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_45_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_45_t3_l3.png,malaysian_manual_lines — kopia\PD_45_t3_l3.png,PD,45,manual_lines_annotations,3,3.0,oleh aya,1,ok
malaysian_raw,malaysian,raw,False,PD_46_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_46_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_46_t1_l1.png,malaysian_manual_lines — kopia\PD_46_t1_l1.png,PD,46,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh,1,ok
malaysian_raw,malaysian,raw,False,PD_46_t1_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_46_t1_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_46_t1_l2.png,malaysian_manual_lines — kopia\PD_46_t1_l2.png,PD,46,manual_lines_annotations,1,2.0,emak,1,ok
malaysian_raw,malaysian,raw,False,PD_47_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l1.png,malaysian_manual_lines — kopia\PD_47_t2_l1.png,PD,47,manual_lines_annotations,2,1.0,Burung itu berada,1,ok
malaysian_raw,malaysian,raw,False,PD_47_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l3.png,malaysian_manual_lines — kopia\PD_47_t2_l3.png,PD,47,manual_lines_annotations,2,3.0,baru itu milik,1,ok
malaysian_raw,malaysian,raw,False,PD_47_t2_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l4.png,malaysian_manual_lines — kopia\PD_47_t2_l4.png,PD,47,manual_lines_annotations,2,4.0,bapa,1,ok
malaysian_raw,malaysian,raw,False,PD_48_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_48_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_48_t3_l1.png,malaysian_manual_lines — kopia\PD_48_t3_l1.png,PD,48,manual_lines_annotations,3,1.0,Saya suka bermain,1,ok
malaysian_raw,malaysian,raw,False,PD_49_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_49_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_49_t1_l1.png,malaysian_manual_lines — kopia\PD_49_t1_l1.png,PD,49,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_4_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_4_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_4_t1_l1.png,malaysian_manual_lines — kopia\PD_4_t1_l1.png,PD,4,manual_lines_annotations,1,1.0,Burung itu berada dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_50_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_50_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_50_t2_l1.png,malaysian_manual_lines — kopia\PD_50_t2_l1.png,PD,50,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar,1,ok
malaysian_raw,malaysian,raw,False,PD_50_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_50_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_50_t2_l2.png,malaysian_manual_lines — kopia\PD_50_t2_l2.png,PD,50,manual_lines_annotations,2,2.0,baru itu milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,PD_51_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l1.png,malaysian_manual_lines — kopia\PD_51_t3_l1.png,PD,51,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang.,1,ok
malaysian_raw,malaysian,raw,False,PD_51_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l2.png,malaysian_manual_lines — kopia\PD_51_t3_l2.png,PD,51,manual_lines_annotations,3,2.0,Basikal itu dibeli oleh ayah saya. Roda basikal,1,ok
malaysian_raw,malaysian,raw,False,PD_51_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l3.png,malaysian_manual_lines — kopia\PD_51_t3_l3.png,PD,51,manual_lines_annotations,3,3.0,saya berwarna hijau dan putih.,1,ok
malaysian_raw,malaysian,raw,False,PD_52_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_52_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_52_t1_l1.png,malaysian_manual_lines — kopia\PD_52_t1_l1.png,PD,52,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_53_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l1.png,malaysian_manual_lines — kopia\PD_53_t2_l1.png,PD,53,manual_lines_annotations,2,1.0,Burung itu berada di dalam,1,ok
malaysian_raw,malaysian,raw,False,PD_53_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l2.png,malaysian_manual_lines — kopia\PD_53_t2_l2.png,PD,53,manual_lines_annotations,2,2.0,sangkar. Sangkar baru itu mili,1,ok
malaysian_raw,malaysian,raw,False,PD_53_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l3.png,malaysian_manual_lines — kopia\PD_53_t2_l3.png,PD,53,manual_lines_annotations,2,3.0,bapa.,1,ok
malaysian_raw,malaysian,raw,False,PD_56_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_56_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_56_t2_l2.png,malaysian_manual_lines — kopia\PD_56_t2_l2.png,PD,56,manual_lines_annotations,2,2.0,itu milik bapa,1,ok
malaysian_raw,malaysian,raw,False,PD_57_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_57_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_57_t3_l1.png,malaysian_manual_lines — kopia\PD_57_t3_l1.png,PD,57,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang itu,1,ok
malaysian_raw,malaysian,raw,False,PD_57_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_57_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_57_t3_l2.png,malaysian_manual_lines — kopia\PD_57_t3_l2.png,PD,57,manual_lines_annotations,3,2.0,dibeli oleh ayah sayah ayah,1,ok
malaysian_raw,malaysian,raw,False,PD_58_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_58_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_58_t1_l1.png,malaysian_manual_lines — kopia\PD_58_t1_l1.png,PD,58,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_59_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_59_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_59_t2_l2.png,malaysian_manual_lines — kopia\PD_59_t2_l2.png,PD,59,manual_lines_annotations,2,2.0,itu milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,PD_5_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_5_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_5_t2_l2.png,malaysian_manual_lines — kopia\PD_5_t2_l2.png,PD,5,manual_lines_annotations,2,2.0,milik,1,ok
malaysian_raw,malaysian,raw,False,PD_60_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_60_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_60_t3_l3.png,malaysian_manual_lines — kopia\PD_60_t3_l3.png,PD,60,manual_lines_annotations,3,3.0,dan putih.,1,ok
malaysian_raw,malaysian,raw,False,PD_61_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_61_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_61_t1_l1.png,malaysian_manual_lines — kopia\PD_61_t1_l1.png,PD,61,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_62_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_62_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_62_t2_l1.png,malaysian_manual_lines — kopia\PD_62_t2_l1.png,PD,62,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar milik,1,ok
malaysian_raw,malaysian,raw,False,PD_63_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l1.png,malaysian_manual_lines — kopia\PD_63_t3_l1.png,PD,63,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu,1,ok
malaysian_raw,malaysian,raw,False,PD_63_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l2.png,malaysian_manual_lines — kopia\PD_63_t3_l2.png,PD,63,manual_lines_annotations,3,2.0,lapang basikal itu dibeli oleh ayah,1,ok
malaysian_raw,malaysian,raw,False,PD_63_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l3.png,malaysian_manual_lines — kopia\PD_63_t3_l3.png,PD,63,manual_lines_annotations,3,3.0,saya roda basikal saya berwarna hijau dan,1,ok
malaysian_raw,malaysian,raw,False,PD_64_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_64_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_64_t1_l1.png,malaysian_manual_lines — kopia\PD_64_t1_l1.png,PD,64,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh,1,ok
malaysian_raw,malaysian,raw,False,PD_64_t1_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_64_t1_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_64_t1_l2.png,malaysian_manual_lines — kopia\PD_64_t1_l2.png,PD,64,manual_lines_annotations,1,2.0,emak,1,ok
malaysian_raw,malaysian,raw,False,PD_65_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l1.png,malaysian_manual_lines — kopia\PD_65_t2_l1.png,PD,65,manual_lines_annotations,2,1.0,Burung itu berada di dalam,1,ok
malaysian_raw,malaysian,raw,False,PD_65_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l2.png,malaysian_manual_lines — kopia\PD_65_t2_l2.png,PD,65,manual_lines_annotations,2,2.0,sangkar sangkar baru itu,1,ok
malaysian_raw,malaysian,raw,False,PD_65_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l3.png,malaysian_manual_lines — kopia\PD_65_t2_l3.png,PD,65,manual_lines_annotations,2,3.0,milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,PD_66_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l1.png,malaysian_manual_lines — kopia\PD_66_t3_l1.png,PD,66,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada,1,ok
malaysian_raw,malaysian,raw,False,PD_66_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l2.png,malaysian_manual_lines — kopia\PD_66_t3_l2.png,PD,66,manual_lines_annotations,3,2.0,waktu lapang. Basikal itu dibeli,1,ok
malaysian_raw,malaysian,raw,False,PD_66_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l3.png,malaysian_manual_lines — kopia\PD_66_t3_l3.png,PD,66,manual_lines_annotations,3,3.0,oleh ayah saya roda basikal,1,ok
malaysian_raw,malaysian,raw,False,PD_66_t3_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l4.png,malaysian_manual_lines — kopia\PD_66_t3_l4.png,PD,66,manual_lines_annotations,3,4.0,saya berwarna hijau dan putih,1,ok
malaysian_raw,malaysian,raw,False,PD_67_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_67_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_67_t1_l1.png,malaysian_manual_lines — kopia\PD_67_t1_l1.png,PD,67,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_68_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_68_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_68_t2_l2.png,malaysian_manual_lines — kopia\PD_68_t2_l2.png,PD,68,manual_lines_annotations,2,2.0,milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,PD_69_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_69_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_69_t3_l1.png,malaysian_manual_lines — kopia\PD_69_t3_l1.png,PD,69,manual_lines_annotations,3,1.0,Saya suka bermain basikal Pada waktu,1,ok
malaysian_raw,malaysian,raw,False,PD_70_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_70_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_70_t1_l1.png,malaysian_manual_lines — kopia\PD_70_t1_l1.png,PD,70,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,PD_71_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_71_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_71_t2_l1.png,malaysian_manual_lines — kopia\PD_71_t2_l1.png,PD,71,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar.,1,ok
malaysian_raw,malaysian,raw,False,PD_71_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_71_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_71_t2_l2.png,malaysian_manual_lines — kopia\PD_71_t2_l2.png,PD,71,manual_lines_annotations,2,2.0,sangkar. baru itu milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,PD_72_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_72_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_72_t3_l1.png,malaysian_manual_lines — kopia\PD_72_t3_l1.png,PD,72,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu.,1,ok
malaysian_raw,malaysian,raw,False,PD_73_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_73_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_73_t1_l1.png,malaysian_manual_lines — kopia\PD_73_t1_l1.png,PD,73,manual_lines_annotations,1,1.0,Baju itu Baru dibeli oleh emak,1,ok
malaysian_raw,malaysian,raw,False,PD_74_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_74_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_74_t2_l1.png,malaysian_manual_lines — kopia\PD_74_t2_l1.png,PD,74,manual_lines_annotations,2,1.0,Burung itu berada di dalam,1,ok
malaysian_raw,malaysian,raw,False,PD_74_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_74_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_74_t2_l2.png,malaysian_manual_lines — kopia\PD_74_t2_l2.png,PD,74,manual_lines_annotations,2,2.0,sangkar sangkar baru itu Milik,1,ok
malaysian_raw,malaysian,raw,False,PD_75_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_75_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_75_t3_l1.png,malaysian_manual_lines — kopia\PD_75_t3_l1.png,PD,75,manual_lines_annotations,3,1.0,Saya suka bermain pada waktu,1,ok
malaysian_raw,malaysian,raw,False,PD_75_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_75_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_75_t3_l3.png,malaysian_manual_lines — kopia\PD_75_t3_l3.png,PD,75,manual_lines_annotations,3,3.0,ayah saya Roda basikal saya,1,ok
